Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season
Michigan Tech,Matt Wintjes,35,Goaltenders,Jr,11-May,175,6/7/1993,"Holland Landing, Ont.",71,,,,Newmarket,OJHL,2015
Michigan,Nicholas Boka,27,Defensemen,Fr,1-Jun,200,9/8/1997,"Plymouth, Mich.",73,2015,MIN,6,USA U-18 Team,NTDP,2015
Michigan,Joseph Cecconi,3,Defensemen,Fr,2-Jun,205,5/23/1997,"Youngstown, N.Y.",74,2015,DAL,5,Muskegon,USHL,2015
Michigan,Nolan De Jong,21,Defensemen,Jr,2-Jun,202,4/24/1995,"Victoria, B.C.",74,2013,MIN,7,Victoria,BCHL,2015
Michigan,Michael Downing,5,Defensemen,Jr,2-Jun,200,5/19/1995,"Canton, Mich.",74,2013,FLA,4,Dubuque,USHL,2015
Michigan,Kevin Lohan,24,Defensemen,Jr,5-Jun,221,10/1/1993,"Cold Spring Harbor, N.Y.",77,,,,Michigan,Big Ten,2015
Michigan,Cutler Martin,4,Defensemen,So,Jun-00,211,7/20/1994,"East Lansing, Mich.",72,,,,Tri-City,USHL,2015
Michigan,Sam Piazza,6,Defensemen,So,11-May,196,1/27/1994,"Darien, Ill.",71,,,,Wichita Falls,NAHL,2015
Michigan,Niko Porikos,22,Defensemen,So,3-Jun,200,5/4/1993,"Ann Arbor, Mich.",75,,,,Hamilton,OJHL,2015
Michigan,Zach Werenski,13,Defensemen,So,2-Jun,218,7/19/1997,"Grosse Pointe, Mich.",74,2015,CBJ,1,USA U-18 Team,NTDP,2015
Michigan,Evan Allen,15,Forwards,Jr,11-May,196,2/3/1995,"Sterling Heights, Mich.",71,,,,USA U-18 Team,NTDP,2015
Michigan,Tony Calderone,17,Forwards,So,Jun-00,200,10/15/1994,"Trenton, Mich.",72,,,,Sioux Falls,USHL,2015
Michigan,JT (C) Compher,7,Forwards,Jr,11-May,193,4/8/1995,"Northbrook, Ill.",71,2013,BUF,2,USA U-18 Team,NTDP,2015
Michigan,Kyle Connor,18,Forwards,Fr,1-Jun,175,12/9/1996,"Shelby Township, Mich.",73,2015,WPG,1,Youngstown,USHL,2015
Michigan,Dexter Dancs,39,Forwards,So,2-Jun,205,2/1/1995,"Vancouver, B.C.",74,,,,Vernon,BCHL,2015
Michigan,Alex Kile,23,Forwards,Jr,Jun-00,193,7/9/1994,"Troy, Mich.",72,,,,Green Bay,USHL,2015
Michigan,Cooper Marody,20,Forwards,Fr,Jun-00,178,12/20/1996,"Brighton, Mich.",72,2015,PHL,6,Sioux Falls,USHL,2015
Michigan,Tyler Motte,14,Forwards,Jr,9-May,190,3/10/1995,"St. Clair, Mich.",69,2013,CHI,4,USA U-18 Team,NTDP,2015
Michigan,Cristoval (C) Nieves,12,Forwards,Sr,3-Jun,200,1/23/1994,"Baldwinsville, N.Y.",75,2012,NYR,2,Indiana,USHL,2015
Michigan,Justin (C) Selman,10,Forwards,Sr,Jun-00,200,10/2/1993,"Upper Saddle River, N.J.",72,,,,Sioux Falls,USHL,2015
Michigan,Max Shuart,25,Forwards,Jr,1-Jun,192,6/27/1994,"Northville, Mich.",73,,,,Texas,NAHL,2015
Michigan,Alex Talcott,16,Forwards,So,11-May,190,2/26/1995,"Kentwood, Mich.",71,,,,Muskegon,USHL,2015
Michigan,Brendan Warren,11,Forwards,Fr,1-Jun,185,5/7/1997,"Carleton, Mich.",73,2015,ARI,3,USA U-18 Team,NTDP,2015
Michigan,Chad Catt,31,Goaltenders,Fr,10-May,190,3/28/1994,"Williamstown, Mich.",70,,,,Soo Eagles,NAHL,2015
Michigan,Zach Nagelvoort,35,Goaltenders,Jr,1-Jun,208,1/30/1994,"Holland, Mich.",73,2014,EDM,4,Aberdeen,NAHL,2015
Michigan,Steve Racine,1,Goaltenders,Sr,3-Jun,196,8/28/1991,"Williamsville, N.Y.",75,,,,Georgetown,OJHL,2015
Minnesota Duluth,Willie Corrin,5,Defensemen,Sr,2-Jun,205,8/1/1991,"International Falls, Minn.",74,,,,Fargo,USHL,2015
Minnesota Duluth,Brenden Kotyk,10,Defensemen,Sr,6-Jun,225,8/27/1991,"Regina, Sask.",78,,,,St. Scholastica,D-III,2015
Minnesota Duluth,Nick McCormack,18,Defensemen,So,11-May,180,9/9/1993,"Ramsey, Minn.",71,,,,Brooks,AJHL,2015
Minnesota Duluth,Dan Molenaar,3,Defensemen,Jr,11-May,190,7/5/1993,"Eden Prairie, Minn.",71,,,,Sioux City,USHL,2015
Minnesota Duluth,Neal Pionk,4,Defensemen,Fr,11-May,180,7/29/1995,"Hermantown, Minn.",71,,,,Sioux City,USHL,2015
Minnesota Duluth,Willie Raskob,15,Defensemen,Jr,9-May,190,3/14/1995,"Hastings, Minn.",69,,,,Shattuck-St. Mary's,HS-MN,2015
Minnesota Duluth,Carson Soucy,21,Defensemen,Jr,4-Jun,210,7/27/1994,"Irma, Alb.",76,2013,MIN,5,Spruce Grove,AJHL,2015
Minnesota Duluth,Andy (C) Welinski,7,Defensemen,Sr,2-Jun,200,4/27/1993,"Duluth, Minn.",74,2011,ANA,3,Green Bay,USHL,2015
Minnesota Duluth,Brett Boehm,12,Forwards,So,3-Jun,175,9/19/1994,"Martensville, Sask.",75,,,,Flin Flon,SJHL,2015
Minnesota Duluth,Tony (C) Cameranesi,13,Forwards,Sr,10-May,190,8/12/1993,"Maple Grove, Minn.",70,2011,TOR,5,Waterloo,USHL,2015
Minnesota Duluth,Cal (C) Decowski,27,Forwards,Sr,8-May,180,2/4/1992,"Andover, Minn.",68,,,,Des Moines,USHL,2015
Minnesota Duluth,Billy Exell,16,Forwards,Fr,11-May,175,10/4/1995,"Thunder Bay, Ont.",71,,,,Minnesota,NAHL,2015
Minnesota Duluth,Austin (C) Farley,11,Forwards,Sr,8-May,170,11/10/1993,"Niles, Ill.",68,,,,Fargo,USHL,2015
Minnesota Duluth,Alex Iafallo,14,Forwards,Jr,Jun-00,185,12/21/1993,"Eden, N.Y.",72,,,,Fargo,USHL,2015
Minnesota Duluth,Adam Johnson,25,Forwards,Fr,Jun-00,175,6/22/1994,"Hibbing, Minn.",72,,,,Sioux City,USHL,2015
Minnesota Duluth,Karson Kuhlman,20,Forwards,So,11-May,180,9/26/1995,"Esko, Minn.",71,,,,Dubuque,USHL,2015
Minnesota Duluth,Parker Mackay,39,Forwards,Fr,11-May,190,6/1/1994,"Irma, Alb.",71,,,,Spruce Grove,AJHL,2015
Minnesota Duluth,Kyle Osterberg,8,Forwards,Jr,8-May,175,9/5/1994,"Lakeville, Minn.",68,,,,Omaha,USHL,2015
Minnesota Duluth,Charlie Sampair,24,Forwards,Sr,1-Jun,200,10/31/1993,"White Bear Lake, Minn.",73,,,,Hill-Murray,HS-MN,2015
Minnesota Duluth,Luke Simpson,26,Forwards,So,1-Jun,195,6/13/1993,"Canmore, Alb.",73,,,,St. Scholastica,D-III,2015
Minnesota Duluth,Sammy Spurrell,28,Forwards,Jr,10-May,190,10/5/1992,"Sherwood, Alb.",70,,,,Spruce Grove,AJHL,2015
Minnesota Duluth,Jared Thomas,22,Forwards,So,1-Jun,200,2/21/1994,"Hermantown, Minn.",73,,,,Sioux City,USHL,2015
Minnesota Duluth,Dominic Toninato,19,Forwards,Jr,2-Jun,190,3/9/1994,"Duluth, Minn.",74,2012,TOR,5,Fargo,USHL,2015
Minnesota Duluth,Austyn Young,23,Forwards,Sr,11-May,195,10/16/1993,"South St. Paul, Minn.",71,,,,Sioux Falls,USHL,2015
Minnesota Duluth,Blake Young,17,Forwards,So,3-Jun,185,11/2/1994,"Battleford, Sask.",75,,,,Battleford,SJHL,2015
Minnesota Duluth,Nick Deery,37,Goaltenders,Fr,1-Jun,190,5/25/1994,"La Crosse, Wis.",73,,,,Steinback,MJHL,2015
Minnesota Duluth,Kasimir Kaskisuo,33,Goaltenders,So,3-Jun,200,10/2/1993,"Vantaa, Finland",75,,,,Minnesota,NAHL,2015
Minnesota Duluth,Matt McNeely,36,Goaltenders,Sr,3-Jun,200,2/16/1993,"Burnsville, Minn.",75,,,,Cedar Rapids,USHL,2015
Rensselaer,Bradley Bell,22,Defensemen,So,11-May,190,5/29/1996,"Sudbury, Ont.",71,,,,Sudbury,NOJHL,2015
Rensselaer,Chris (C) Bradley,24,Defensemen,Sr,2-Jun,195,5/20/1993,"Williamsville, N.Y.",74,,,,Youngstown,USHL,2015
Rensselaer,Tommy Grant,4,Defensemen,Fr,3-Jun,210,4/4/1994,"Sparta, N.J.",75,,,,Bay State,USPHL,2015
Rensselaer,Phil Hampton,6,Defensemen,Sr,Jun-00,190,7/15/1992,"Oakville, Ont.",72,,,,Oakville,OJHL,2015
Rensselaer,Meirs Moore,9,Defensemen,Fr,9-May,180,12/4/1994,"Duluth, Minn.",69,,,,Sioux City,USHL,2015
Rensselaer,Mike Prapavessis,19,Defensemen,So,1-Jun,185,1/7/1996,"Oakville, Ont.",73,2014,DAL,4,Toronto Lakeshore,OJHL,2015
Rensselaer,Parker Reno,2,Defensemen,Jr,1-Jun,205,1/20/1995,"Edina, Minn.",73,,,,Edina,HS-MN,2015
Rensselaer,Jared Wilson,13,Defensemen,So,3-Jun,190,8/27/1994,"Calgary, Alb.",75,,,,Alberni Valley,BCHL,2015
Rensselaer,Riley Bourbonnais,14,Forwards,Jr,11-May,195,8/8/1993,"Rochester, N.Y.",71,,,,Lincoln,USHL,2015
Rensselaer,Miloš Bubela,17,Forwards,Sr,2-Jun,190,8/25/1992,"Banská Bystrica, Slovakia",74,,,,Dubuque,USHL,2015
Rensselaer,Lonnie Clary,37,Forwards,Fr,11-May,175,9/20/1994,"Riverside, Calif.",71,,,,Fairbanks,NAHL,2015
Rensselaer,Jimmy DeVito,20,Forwards,Jr,10-May,170,4/2/1994,"Bloomingdale, Ill.",70,,,,Lincoln,USHL,2015
Rensselaer,Travis Fulton,18,Forwards,Sr,8-May,160,10/24/1992,"Oakville, Ont.",68,,,,Vaughan,OJHL,2015
Rensselaer,Kenny Gillespie,8,Forwards,So,Jun-00,220,12/1/1993,"Morrisville, N.C.",72,,,,New Jersey,USPHL,2015
Rensselaer,Viktor Liljegren,12,Forwards,So,3-Jun,200,4/28/1994,"Stockholm, Sweden",75,,,,Fairbanks,NAHL,2015
Rensselaer,Drew Melanson,25,Forwards,So,11-May,165,1/10/1995,"Paramus, N.J.",71,,,,Rensselaer,ECAC,2015
Rensselaer,Mark Miller,26,Forwards,Sr,11-May,185,7/26/1992,"Massena, N.Y.",71,,,,Omaha,USHL,2015
Rensselaer,Lou Nanne,23,Forwards,So,11-May,180,5/28/1994,"Edina, Minn.",71,2012,MIN,7,Penticton,BCHL,2015
Rensselaer,Jesper Öhrvall,28,Forwards,Fr,9-May,170,1/12/1998,"Halmstad, Sweden",69,,,,Rensselaer,ECAC,2015
Rensselaer,Alex Rodriguez,39,Forwards,Fr,Jun-00,185,12/15/1995,"Miami, Fla.",72,,,,Sioux City,USHL,2015
Rensselaer,Zach Schroeder,7,Forwards,Sr,9-May,175,9/7/1992,"Prior Lake, Minn.",69,,,,St. Thomas Academy,HS-MN,2015
Rensselaer,Evan Tironese,11,Forwards,Fr,10-May,175,8/2/1995,"Qualicum Beach, B.C.",70,,,,Albert Valley,BCHL,2015
Rensselaer,Jake Wood,27,Forwards,Jr,8-May,170,8/6/1993,"Georgetown, Ont.",68,,,,Lincoln,USHL,2015
Rensselaer,Sam Goodman,35,Goaltenders,Sr,8-May,150,10/10/1993,"Weston, Mass.",68,,,,Weston High School,,2015
Rensselaer,Cam Hackett,1,Goaltenders,Fr,1-Jun,210,6/1/1996,"Sault Ste. Marie, Ont.",73,,,,Green Bay,USHL,2015
Rensselaer,Jason Kasdorf,33,Goaltenders,Sr,4-Jun,200,5/18/1992,"Winnipeg, Man.",76,2011,WPG,6,Des Moines,USHL,2015
Boston College,Josh Couturier,22,Defensemen,Fr,2-Jun,185,3/3/1995,"Newburyport, Mass.",74,,,,Jr. Bruins,USPHL,2015
Boston College,Teddy Doherty,4,Defensemen,Sr,9-May,173,4/25/1994,"Hopkinton, Mass.",69,,,,Dubuque,USHL,2015
Boston College,Casey Fitzgerald,5,Defensemen,Fr,11-May,185,2/25/1997,"North Reading, Mass.",71,2016,BUF,3,USA U-18 Team,NTDP,2015
Boston College,Travis Jeke,8,Defensemen,Sr,2-Jun,193,6/11/1993,"Pittsburgh, Pa.",74,,,,Northwood School,HS-NY,2015
Boston College,Michael Kim,27,Defensemen,Fr,Jun-00,185,6/28/1995,"Toronto, Ont.",72,,,,Boston,USPHL,2015
Boston College,Ian McCoshen,3,Defensemen,Jr,3-Jun,218,8/5/1995,"Hudson, Wis.",75,2013,FLA,2,Waterloo,USHL,2015
Boston College,Steve Santini,6,Defensemen,Jr,2-Jun,208,3/7/1995,"Mahopac, N.Y.",74,2013,NJD,2,USA U-18 Team,NTDP,2015
Boston College,Scott Savage,2,Defensemen,Jr,1-Jun,186,4/11/1995,"San Clemente, Calif.",73,,,,USA U-18 Team,NTDP,2015
Boston College,Christopher Brown,10,Forwards,Fr,Jun-00,185,2/22/1996,"Bloomfield Hills, Mich.",72,2014,BUF,6,Green Bay,USHL,2015
Boston College,Chris Calnan,11,Forwards,Jr,2-Jun,209,5/5/1994,"Norwell, Mass.",74,2012,CHI,3,South Shore,EJHL,2015
Boston College,Austin Cangelosi,26,Forwards,Jr,7-May,173,8/27/1994,"Estero, Fla.",67,,,,Youngstown,USHL,2015
Boston College,JD Dudek,15,Forwards,Fr,11-May,185,1/29/1996,"Auburn, N.H.",71,2014,NJD,6,Chicago,USHL,2015
Boston College,Ryan Fitzgerald,19,Forwards,Jr,10-May,177,10/19/1994,"North Reading, Mass.",70,2013,BOS,4,Valley,EJHL,2015
Boston College,Matthew Gaudreau,21,Forwards,Jr,9-May,145,12/5/1994,"Carneys Point, N.J.",69,,,,Omaha,USHL,2015
Boston College,Adam Gilmour,14,Forwards,Jr,3-Jun,193,1/29/1994,"Hanover, Mass.",75,2012,MIN,4,Muskegon,USHL,2015
Boston College,Peter McMullen,20,Forwards,Sr,1-Jun,205,2/19/1993,"Essex Fells, N.J.",73,,,,Langley,BCHL,2015
Boston College,Zach Sanford,24,Forwards,So,4-Jun,191,11/9/1994,"Auburn, N.H.",76,2013,WSH,2,Waterloo,USHL,2015
Boston College,Chris Shero,23,Forwards,Fr,10-May,185,10/2/1995,"Pittsburgh, Pa.",70,,,,South Shore,USPHL,2015
Boston College,Brendan Silk,9,Forwards,Sr,3-Jun,194,1/13/1994,"Wakefield, Mass.",75,,,,USA U-18 Team,NTDP,2015
Boston College,Alex Tuch,12,Forwards,So,4-Jun,220,5/10/1996,"Baldwinsville, N.Y.",76,2014,MIN,1,USA U-18 Team,NTDP,2015
Boston College,Colin White,18,Forwards,Fr,Jun-00,183,1/30/1997,"Hanover, Mass.",72,2015,OTT,1,USA U-18 Team,NTDP,2015
Boston College,Miles Wood,28,Forwards,Fr,1-Jun,185,9/13/1995,"Buffalo, N.Y.",73,2013,NJD,4,Nobles Prep,,2015
Boston College,Chris Birdsall,1,Goaltenders,Fr,Jun-00,180,11/24/1996,"Glen Rock, N.J.",72,,,,Youngstown,USHL,2015
Boston College,Thatcher Demko,30,Goaltenders,Jr,4-Jun,195,12/8/1995,"San Diego, Calif.",76,2014,VAN,2,USA U-18 Team,NTDP,2015
Boston College,Alex Joyce,35,Goaltenders,Jr,10-May,165,2/22/1994,"Darien, Conn.",70,,,,Pomfret School,PREP,2015
Boston College,Ian Milosz,29,Goaltenders,Fr,7-Jun,200,5/8/1995,"North Grafton, Mass.",79,,,,Boston Jr. Bruins,USPHL,2015
Boston University,Brien Diffley,20,Defensemen,So,2-Jun,184,7/8/1995,"Burlington, Mass.",74,,,,BB&N,,2015
Boston University,Brandon Fortunato,25,Defensemen,So,10-May,150,6/7/1996,"North Hills, N.Y.",70,,,,Boston University,HEA,2015
Boston University,Matt (C) Grzelcyk,5,Defensemen,Sr,10-May,175,1/5/1994,"Charlestown, Mass.",70,2012,BOS,3,USA U-18 Team,NTDP,2015
Boston University,Brandon Hickey,4,Defensemen,So,2-Jun,190,4/13/1996,"Leduc, Alb.",74,2014,CAL,3,Spruce Grove,AJHL,2015
Boston University,John MacLeod,16,Defensemen,So,1-Jun,203,6/2/1996,"Dracut, Mass.",73,2014,TAM,2,USA U-18 Team,NTDP,2015
Boston University,Charlie McAvoy,7,Defensemen,Fr,1-Jun,211,12/21/1997,"Long Beach, N.Y.",73,2016,BOS,1,USA U-18 Team,NTDP,2015
Boston University,Doyle Somerby,27,Defensemen,Jr,5-Jun,223,7/4/1994,"Marblehead, Mass.",77,2012,NYI,5,Kimball Union,NEPSIHA,2015
Boston University,Shane Switzer,2,Defensemen,Fr,2-Jun,190,11/13/1995,"Bloomfield Hills, Mich.",74,,,,Boston University,HEA,2015
Boston University,Oskar Andrén,26,Forwards,Fr,1-Jun,185,3/29/1995,"Stockholm, Sweden",73,,,,Boston University,HEA,2015
Boston University,Robbie Baillargeon,19,Forwards,Jr,Jun-00,175,11/26/1993,"Enfield, Conn.",72,2012,OTT,5,Boston University,HEA,2015
Boston University,Bobo Carpenter,14,Forwards,Fr,11-May,185,8/16/1996,"North Reading, Mass.",71,,,,Sioux City,USHL,2015
Boston University,Ryan Cloonan,8,Forwards,Fr,10-May,174,7/29/1995,"East Longmeadow, Mass.",70,,,,Boston Advantage,T1EHL,2015
Boston University,Jakob Forsbacka Karlsson,23,Forwards,Fr,1-Jun,192,10/31/1996,"Stockholm, Sweden",73,2015,BOS,2,Omaha,USHL,2015
Boston University,Jordan Greenway,18,Forwards,Fr,5-Jun,230,2/12/1997,"Canton, N.Y.",77,2015,MIN,2,USA U-18 Team,NTDP,2015
Boston University,Tommy Kelley,22,Forwards,Jr,10-May,186,9/15/1994,"Natick, Mass.",70,,,,St. Sebastian's,NEPSIHA,2015
Boston University,Matt (C) Lane,21,Forwards,Sr,10-May,175,3/15/1994,"Rochester, N.Y.",70,,,,USA U-18 Team,NTDP,2015
Boston University,Dillon Lawrence,28,Forwards,Jr,3-Jun,187,3/22/1995,"Toronto, Ont.",75,,,,Young Nationals,GTHL,2015
Boston University,Mike Moran,11,Forwards,Sr,1-Jun,200,9/7/1991,"Marshfield, Mass.",73,,,,Bay State,EJHL,2015
Boston University,Danny (C) O'Regan,10,Forwards,Sr,10-May,175,1/30/1994,"Needham, Mass.",70,2012,SJS,5,St. Sebastian's,NEPSIHA,2015
Boston University,Ahti Oksanen,17,Forwards,Sr,3-Jun,207,3/10/1993,"Kirkkonummi, Finland",75,,,,Espoo U20,Finland,2015
Boston University,Nikolas Olsson,13,Forwards,So,Jun-00,205,6/14/1994,"Escondido, Calif.",72,,,,Sioux City,USHL,2015
Boston University,Chase Phelps,12,Forwards,So,1-Jun,181,4/26/1996,"Edina, Minn.",73,,,,Shattuck St. Mary's,,2015
Boston University,Nick Roberto,15,Forwards,Jr,9-May,173,4/4/1994,"Wakefield, Mass.",69,,,,Kimball Union,NEPSIHA,2015
Boston University,Erik Udahl,3,Forwards,Fr,7-May,155,3/31/1996,"East Walpole, Mass.",67,,,,Coquitlam,BCHL,2015
Boston University,Connor LaCouvee,30,Goaltenders,So,Jun-00,196,5/24/1994,"Qualicum Beach, B.C.",72,,,,Boston University,HEA,2015
Boston University,Sean Maguire,31,Goaltenders,Sr,2-Jun,202,2/2/1993,"Powell River, B.C.",74,2012,PIT,4,Powell River,BCHL,2015
Boston University,Max Prawdzik,1,Goaltenders,Fr,3-Jun,170,2/22/1997,"Andover, Mass.",75,,,,Boston University,HEA,2015
Clarkson,Terrance Amorosa,44,Defensemen,So,2-Jun,203,11/13/1994,"Kirkland, Que.",74,2013,PHL,5,Sioux City,USHL,2015
Clarkson,James (C) de Haas,2,Defensemen,Jr,3-Jun,213,5/3/1994,"Mississauga, Ont.",75,2012,DET,6,Penticton,BCHL,2015
Clarkson,Paul (C) Geiger,3,Defensemen,Sr,3-Jun,214,7/28/1992,"Stouffville, Ont.",75,,,,Stouffville,OJHL,2015
Clarkson,Tyko Karjalainen,4,Defensemen,So,11-May,180,9/11/1993,"Helsinki, Finland",71,,,,Jokert U20,Europe,2015
Clarkson,Kelly Summers,5,Defensemen,So,1-Jun,200,4/29/1996,"Golden Lake, Ont.",73,2014,OTT,7,Carleton Place,CCHL,2015
Clarkson,Kevin Tansey,10,Defensemen,Sr,4-Jun,224,2/22/1993,"Hammond, Ont.",76,,,,Cumberland,CJHL,2015
Clarkson,Aaron Thow,13,Defensemen,Fr,2-Jun,207,1/23/1995,"Toronto, Ont.",74,,,,Cedar Rapids,USHL,2015
Clarkson,Simon Bessette,17,Forwards,Sr,11-May,197,9/26/1991,"St. Jean, Que.",71,,,,Wellington,OJHL,2015
Clarkson,Jordan Boucher,28,Forwards,Jr,11-May,182,2/21/1994,"Sainte-Thérèse, Que.",71,,,,Pembroke,CCHL,2015
Clarkson,Todd Christian,11,Forwards,Sr,2-Jun,195,9/16/1991,"Norwalk, Conn.",74,,,,Notre Dame,SJHL,2015
Clarkson,Perry D'Arrisso,8,Forwards,Jr,10-May,193,1/10/1992,"Mississauga, Ont.",70,,,,Corpus Christi,NAHL,2015
Clarkson,Ben Dalpe,9,Forwards,So,10-May,180,3/8/1994,"Paris, Ont.",70,,,,Penticton,BCHL,2015
Clarkson,Jeff (C) Di Nallo,29,Forwards,Sr,7-May,171,9/27/1993,"Aurora, Ont.",67,,,,Newmarket,OJHL,2015
Clarkson,A.J. Fossen,26,Forwards,Jr,9-May,187,11/14/1993,"Maple Grove, Minn.",69,,,,Dubuque,USHL,2015
Clarkson,Dylan Gareau,15,Forwards,So,Jun-00,203,11/19/1993,"Richmond, Ont.",72,,,,Cedar Rapids,USHL,2015
Clarkson,Brett Gervais,19,Forwards,So,10-May,188,9/23/1994,"Corona, Calif.",70,,,,Fairbanks,NAHL,2015
Clarkson,Juho Jokiharju,27,Forwards,Fr,11-May,180,7/10/1995,"Tampere, Finland",71,,,,Lukko U20,Europe,2015
Clarkson,Troy Josephs,16,Forwards,Jr,Jun-00,196,5/9/1994,"Whitby, Ont.",72,2013,PIT,7,St. Michael's,OJHL,2015
Clarkson,Pat (C) Megannety,32,Forwards,Sr,11-May,192,2/1/1993,"Oakville, Ont.",71,,,,Georgetown,OJHL,2015
Clarkson,Nic Pierog,20,Forwards,So,1-Jun,210,4/2/1993,"Georgetown, Ont.",73,,,,Surrey,BCHL,2015
Clarkson,Christian Powers,18,Forwards,Sr,10-May,186,5/21/1991,"Carlisle, Ont.",70,,,,Stouffville,OJHL,2015
Clarkson,Marly Quince,23,Forwards,Fr,1-Jun,193,1/29/1994,"Sioux Lookout, Ont.",73,,,,Cornwall,CCHL,2015
Clarkson,Sam Vigneault,21,Forwards,So,5-Jun,194,9/7/1995,"Baie-Comeau, Que.",77,,,,La Tuque,QJAAAHL,2015
Clarkson,Greg Lewis,33,Goaltenders,Sr,1-Jun,174,8/18/1991,"Mars, Pa.",73,,,,Wenatchee,NAHL,2015
Clarkson,Steve Perry,1,Goaltenders,Jr,10-May,174,2/14/1992,"Ligonier, Pa.",70,,,,Fairbanks,NAHL,2015
Clarkson,Mat Robson,35,Goaltenders,Fr,2-Jun,169,3/26/1996,"Mississauga, Ont.",74,,,,Clarkson,ECAC,2015
Clarkson,Ville Runola,34,Goaltenders,Jr,Jun-00,185,1/4/1993,"Raisio, Finland",72,,,,TPS U20,Finland,2015
Providence,Vincent Desharnais,2,Defensemen,Fr,6-Jun,210,5/29/1996,"Laval, Que.",78,2016,EDM,7,Chilliwack,BCHL,2015
